part,age,key,sex,style,stim,hemifield,response,rt
67,22,Left,female,Abstract,362ABSTRACTO,Right,1,638
67,22,Left,female,Representational,127IMPRESION,Right,1,385
67,22,Left,female,Representational,226REALISTA,Right,1,417
67,22,Left,female,Abstract,348ABSTRACTO,Right,0,462
67,22,Left,female,Abstract,342ABSTRACTO,Right,1,445
67,22,Left,female,Abstract,121ABSTRACTO,Left,0,734
67,22,Left,female,Abstract,269ABSTRACTO,Right,0,493
67,22,Left,female,Abstract,293ABSTRACTO,Left,0,637
67,22,Left,female,Abstract,008ABSTRACTO,Left,0,475
67,22,Left,female,Abstract,110ABSTRACTO,Right,0,584
67,22,Left,female,Representational,219IMPRESION,Left,1,537
67,22,Left,female,Abstract,084ABSTRACTO,Left,0,524
67,22,Left,female,Abstract,099ABSTRACTO,Right,0,571
67,22,Left,female,Abstract,363ABSTRACTO,Left,0,436
67,22,Left,female,Representational,241POSTIMPRES,Right,1,350
67,22,Left,female,Representational,043REALISTA,Right,1,291
67,22,Left,female,Representational,130IMPRESION,Left,0,289
67,22,Left,female,Abstract,364ABSTRACTO,Right,0,687
67,22,Left,female,Abstract,282ABSTRACTO,Right,0,656
67,22,Left,female,Representational,219IMPRESION,Right,1,357
67,22,Left,female,Representational,069POSTIMPRES,Right,1,339
67,22,Left,female,Abstract,214ABSTRACTO,Right,1,557
67,22,Left,female,Representational,016POSTIMPRES,Left,0,702
67,22,Left,female,Abstract,051ABSTRACTO,Right,0,548
67,22,Left,female,Representational,101IMPRESION,Right,1,583
67,22,Left,female,Representational,373POSTIMPRES,Right,1,456
67,22,Left,female,Abstract,099ABSTRACTO,Left,0,444
67,22,Left,female,Representational,075IMPRESION,Left,1,637
67,22,Left,female,Representational,205REALISTA,Right,1,373
67,22,Left,female,Representational,165REALISTA,Right,1,356
67,22,Left,female,Abstract,169ABSTRACTO,Left,0,476
67,22,Left,female,Abstract,184ABSTRACTO,Left,0,427
67,22,Left,female,Abstract,044ABSTRACTO,Left,0,381
67,22,Left,female,Abstract,212ABSTRACTO,Left,0,336
67,22,Left,female,Abstract,230ABSTRACTO,Left,0,616
67,22,Left,female,Abstract,067ABSTRACTO,Right,0,698
67,22,Left,female,Representational,402IMPRESION,Right,1,300
67,22,Left,female,Representational,179IMPRESION,Left,1,632
67,22,Left,female,Abstract,129ABSTRACTO,Right,1,1053
67,22,Left,female,Representational,010REALISTA,Right,1,385
67,22,Left,female,Representational,017REALISTA,Left,1,449
67,22,Left,female,Representational,205REALISTA,Left,1,425
67,22,Left,female,Representational,076REALISTA,Right,1,293
67,22,Left,female,Representational,311REALISTA,Left,1,432
67,22,Left,female,Abstract,348ABSTRACTO,Left,0,580
67,22,Left,female,Representational,345POSTIMPRES,Left,0,526
67,22,Left,female,Abstract,044ABSTRACTO,Right,0,621
67,22,Left,female,Abstract,390ABSTRACTO,Left,0,879
67,22,Left,female,Representational,111REALISTA,Left,1,444
67,22,Left,female,Representational,266POSTIMPRES,Left,1,351
67,22,Left,female,Abstract,364ABSTRACTO,Left,0,525
67,22,Left,female,Abstract,262ABSTRACTO,Right,0,564
67,22,Left,female,Abstract,359ABSTRACTO,Right,1,680
67,22,Left,female,Abstract,236ABSTRACTO,Right,0,827
67,22,Left,female,Representational,116REALISTA,Left,1,426
67,22,Left,female,Abstract,117ABSTRACTO,Left,0,558
67,22,Left,female,Representational,020POSTIMPRES,Left,0,674
67,22,Left,female,Abstract,089ABSTRACTO,Right,1,493
67,22,Left,female,Representational,287REALISTA,Right,1,378
67,22,Left,female,Representational,062REALISTA,Right,1,398
67,22,Left,female,Abstract,351ABSTRACTO,Right,1,320
67,22,Left,female,Representational,093REALISTA,Right,1,443
67,22,Left,female,Representational,159REALISTA,Left,1,627
67,22,Left,female,Representational,303REALISTA,Left,1,332
67,22,Left,female,Abstract,367ABSTRACTO,Left,1,311
67,22,Left,female,Abstract,132ABSTRACTO,Left,0,400
67,22,Left,female,Representational,308POSTIMPRES,Left,1,547
67,22,Left,female,Representational,241POSTIMPRES,Left,1,660
67,22,Left,female,Abstract,343ABSTRACTO,Left,0,455
67,22,Left,female,Abstract,151ABSTRACTO,Right,0,630
67,22,Left,female,Representational,105REALISTA,Left,1,591
67,22,Left,female,Representational,161REALISTA,Left,1,361
67,22,Left,female,Abstract,236ABSTRACTO,Left,1,387
67,22,Left,female,Abstract,185ABSTRACTO,Left,0,519
67,22,Left,female,Representational,116REALISTA,Right,1,350
67,22,Left,female,Representational,017REALISTA,Right,1,412
67,22,Left,female,Abstract,008ABSTRACTO,Right,0,560
67,22,Left,female,Abstract,146ABSTRACTO,Left,1,414
67,22,Left,female,Abstract,365ABSTRACTO,Right,0,721
67,22,Left,female,Representational,402IMPRESION,Left,1,508
67,22,Left,female,Representational,197POSTIMPRES,Right,0,533
67,22,Left,female,Abstract,270ABSTRACTO,Right,0,544
67,22,Left,female,Representational,254IMPRESION,Right,1,493
67,22,Left,female,Representational,079POSTIMPRES,Left,0,468
67,22,Left,female,Abstract,214ABSTRACTO,Left,0,617
67,22,Left,female,Representational,389POSTIMPRES,Right,1,414
67,22,Left,female,Abstract,212ABSTRACTO,Right,1,284
67,22,Left,female,Representational,350REALISTA,Right,1,332
67,22,Left,female,Abstract,118ABSTRACTO,Left,0,317
67,22,Left,female,Abstract,067ABSTRACTO,Left,0,284
67,22,Left,female,Representational,332IMPRESION,Right,1,368
67,22,Left,female,Representational,179IMPRESION,Right,1,265
67,22,Left,female,Abstract,136ABSTRACTO,Right,1,228
67,22,Left,female,Representational,311REALISTA,Right,1,425
67,22,Left,female,Representational,127IMPRESION,Left,0,221
67,22,Left,female,Abstract,404ABSTRACTO,Right,0,860
67,22,Left,female,Representational,315IMPRESION,Right,1,582
67,22,Left,female,Representational,216POSTIMPRES,Right,1,336
67,22,Left,female,Abstract,118ABSTRACTO,Right,0,866
67,22,Left,female,Representational,345POSTIMPRES,Right,0,825
67,22,Left,female,Representational,303REALISTA,Right,1,371
67,22,Left,female,Representational,130IMPRESION,Right,1,299
67,22,Left,female,Abstract,269ABSTRACTO,Left,0,439
67,22,Left,female,Abstract,293ABSTRACTO,Right,1,295
67,22,Left,female,Representational,093REALISTA,Left,1,501
67,22,Left,female,Representational,016POSTIMPRES,Right,0,504
67,22,Left,female,Abstract,329ABSTRACTO,Right,0,690
67,22,Left,female,Representational,385POSTIMPRES,Left,0,369
67,22,Left,female,Abstract,136ABSTRACTO,Left,0,513
67,22,Left,female,Abstract,368ABSTRACTO,Right,1,292
67,22,Left,female,Representational,373POSTIMPRES,Left,1,657
67,22,Left,female,Representational,075IMPRESION,Right,1,465
67,22,Left,female,Representational,254IMPRESION,Left,1,523
67,22,Left,female,Abstract,282ABSTRACTO,Left,0,459
67,22,Left,female,Abstract,322ABSTRACTO,Right,0,424
67,22,Left,female,Representational,071POSTIMPRES,Left,1,550
67,22,Left,female,Abstract,270ABSTRACTO,Left,0,676
67,22,Left,female,Abstract,262ABSTRACTO,Left,0,580
67,22,Left,female,Representational,165REALISTA,Left,1,415
67,22,Left,female,Representational,104POSTIMPRESjpg,Right,1,460
67,22,Left,female,Representational,287REALISTA,Left,1,689
67,22,Left,female,Abstract,368ABSTRACTO,Left,1,621
67,22,Left,female,Abstract,036ABSTRACTO,Right,0,766
67,22,Left,female,Representational,216POSTIMPRES,Left,1,648
67,22,Left,female,Representational,177REALISTA,Left,1,758
67,22,Left,female,Representational,030POSTIMPRES,Left,1,419
67,22,Left,female,Representational,396REALISTA,Left,0,692
67,22,Left,female,Representational,079POSTIMPRES,Right,1,415
67,22,Left,female,Representational,106REALISTA,Left,1,611
67,22,Left,female,Representational,266POSTIMPRES,Right,0,508
67,22,Left,female,Abstract,089ABSTRACTO,Left,0,276
67,22,Left,female,Abstract,110ABSTRACTO,Left,0,317
67,22,Left,female,Representational,197POSTIMPRES,Left,0,387
67,22,Left,female,Abstract,185ABSTRACTO,Right,1,369
67,22,Left,female,Abstract,184ABSTRACTO,Right,0,655
67,22,Left,female,Abstract,151ABSTRACTO,Left,0,447
67,22,Left,female,Representational,278POSTIMPRES,Left,1,545
67,22,Left,female,Representational,332IMPRESION,Left,1,408
67,22,Left,female,Abstract,036ABSTRACTO,Left,1,381
67,22,Left,female,Abstract,390ABSTRACTO,Right,0,555
67,22,Left,female,Abstract,132ABSTRACTO,Right,0,438
67,22,Left,female,Representational,396REALISTA,Right,1,606
67,22,Left,female,Abstract,217ABSTRACTO,Right,0,402
67,22,Left,female,Abstract,051ABSTRACTO,Left,0,465
67,22,Left,female,Representational,173REALISTA,Left,1,494
67,22,Left,female,Abstract,317ABSTRACTO,Right,0,457
67,22,Left,female,Representational,159REALISTA,Right,1,493
67,22,Left,female,Abstract,176ABSTRACTO,Left,0,388
67,22,Left,female,Representational,161REALISTA,Right,1,352
67,22,Left,female,Abstract,061ABSTRACTO,Left,0,557
67,22,Left,female,Abstract,146ABSTRACTO,Right,1,319
67,22,Left,female,Representational,226REALISTA,Left,1,386
67,22,Left,female,Abstract,263ABSTRACTO,Right,0,504
67,22,Left,female,Abstract,322ABSTRACTO,Left,0,358
67,22,Left,female,Representational,278POSTIMPRES,Right,1,461
67,22,Left,female,Representational,173REALISTA,Right,1,321
67,22,Left,female,Representational,274REALISTA,Left,0,425
73,22,Right,female,Representational,280REALISTA,Right,1,523
73,22,Right,female,Abstract,343ABSTRACTO,Left,1,518
73,22,Right,female,Representational,075IMPRESION,Right,1,558
73,22,Right,female,Representational,332IMPRESION,Left,1,580
73,22,Right,female,Abstract,185ABSTRACTO,Left,1,550
73,22,Right,female,Abstract,132ABSTRACTO,Right,0,833
73,22,Right,female,Abstract,151ABSTRACTO,Left,0,1225
73,22,Right,female,Abstract,036ABSTRACTO,Left,1,520
73,22,Right,female,Representational,016POSTIMPRES,Left,0,1362
73,22,Right,female,Abstract,367ABSTRACTO,Left,0,788
73,22,Right,female,Abstract,317ABSTRACTO,Left,0,796
73,22,Right,female,Representational,101IMPRESION,Left,1,390
73,22,Right,female,Abstract,348ABSTRACTO,Right,1,1622
73,22,Right,female,Representational,075IMPRESION,Left,1,518
73,22,Right,female,Representational,266POSTIMPRES,Left,0,679
73,22,Right,female,Representational,205REALISTA,Left,0,1443
73,22,Right,female,Abstract,270ABSTRACTO,Right,0,782
73,22,Right,female,Abstract,390ABSTRACTO,Left,0,809
73,22,Right,female,Representational,093REALISTA,Left,0,736
73,22,Right,female,Representational,017REALISTA,Left,0,970
73,22,Right,female,Representational,159REALISTA,Left,0,823
73,22,Right,female,Abstract,180ABSTRACTO,Left,0,646
73,22,Right,female,Abstract,368ABSTRACTO,Right,0,684
73,22,Right,female,Abstract,121ABSTRACTO,Left,1,704
73,22,Right,female,Representational,020POSTIMPRES,Right,0,663
73,22,Right,female,Abstract,293ABSTRACTO,Left,0,694
73,22,Right,female,Abstract,262ABSTRACTO,Right,1,647
73,22,Right,female,Representational,402IMPRESION,Left,1,645
73,22,Right,female,Representational,179IMPRESION,Right,0,1113
73,22,Right,female,Representational,016POSTIMPRES,Right,0,713
73,22,Right,female,Abstract,176ABSTRACTO,Right,0,679
73,22,Right,female,Abstract,099ABSTRACTO,Right,0,631
73,22,Right,female,Representational,046REALISTA,Left,0,728
73,22,Right,female,Representational,303REALISTA,Right,1,1498
73,22,Right,female,Abstract,089ABSTRACTO,Left,1,828
73,22,Right,female,Representational,105REALISTA,Left,0,1202
73,22,Right,female,Representational,079POSTIMPRES,Right,1,1340
73,22,Right,female,Abstract,362ABSTRACTO,Left,1,734
73,22,Right,female,Abstract,348ABSTRACTO,Left,0,554
73,22,Right,female,Abstract,118ABSTRACTO,Left,1,712
73,22,Right,female,Representational,173REALISTA,Right,0,733
73,22,Right,female,Abstract,185ABSTRACTO,Right,0,558
73,22,Right,female,Representational,241POSTIMPRES,Right,0,1352
73,22,Right,female,Abstract,214ABSTRACTO,Left,0,786
73,22,Right,female,Representational,076REALISTA,Right,0,1050
73,22,Right,female,Representational,315IMPRESION,Right,1,511
73,22,Right,female,Representational,396REALISTA,Left,1,1033
73,22,Right,female,Abstract,322ABSTRACTO,Right,1,602
73,22,Right,female,Representational,197POSTIMPRES,Left,0,1164
73,22,Right,female,Abstract,121ABSTRACTO,Right,1,505
73,22,Right,female,Abstract,188ABSTRACTO,Left,0,1349
73,22,Right,female,Representational,216POSTIMPRES,Left,1,700
73,22,Right,female,Representational,278POSTIMPRES,Right,1,514
73,22,Right,female,Representational,345POSTIMPRES,Left,0,606
73,22,Right,female,Abstract,118ABSTRACTO,Right,1,902
73,22,Right,female,Abstract,270ABSTRACTO,Left,1,2294
73,22,Right,female,Representational,385POSTIMPRES,Right,0,650
73,22,Right,female,Representational,254IMPRESION,Left,0,443
73,22,Right,female,Representational,130IMPRESION,Left,0,414
73,22,Right,female,Abstract,214ABSTRACTO,Right,1,953
73,22,Right,female,Abstract,212ABSTRACTO,Right,0,496
73,22,Right,female,Representational,197POSTIMPRES,Right,0,462
73,22,Right,female,Representational,216POSTIMPRES,Right,0,594
73,22,Right,female,Abstract,098ABSTRACTO,Right,0,713
73,22,Right,female,Representational,010REALISTA,Right,0,1452
73,22,Right,female,Abstract,184ABSTRACTO,Right,0,736
73,22,Right,female,Abstract,129ABSTRACTO,Right,1,789
73,22,Right,female,Representational,101IMPRESION,Right,1,1064
73,22,Right,female,Representational,076REALISTA,Left,0,1828
73,22,Right,female,Abstract,136ABSTRACTO,Left,0,1088
73,22,Right,female,Abstract,044ABSTRACTO,Right,1,456
73,22,Right,female,Representational,345POSTIMPRES,Right,0,693
73,22,Right,female,Abstract,169ABSTRACTO,Left,0,512
73,22,Right,female,Representational,161REALISTA,Left,1,810
73,22,Right,female,Representational,332IMPRESION,Right,0,950
73,22,Right,female,Representational,116REALISTA,Left,1,1581
73,22,Right,female,Abstract,367ABSTRACTO,Right,0,474
73,22,Right,female,Abstract,404ABSTRACTO,Left,0,680
73,22,Right,female,Abstract,230ABSTRACTO,Right,0,534
73,22,Right,female,Representational,205REALISTA,Right,1,609
73,22,Right,female,Representational,396REALISTA,Right,0,1446
73,22,Right,female,Abstract,146ABSTRACTO,Right,0,540
73,22,Right,female,Representational,106REALISTA,Right,1,907
73,22,Right,female,Abstract,329ABSTRACTO,Right,1,869
73,22,Right,female,Abstract,067ABSTRACTO,Left,1,500
73,22,Right,female,Abstract,132ABSTRACTO,Left,1,377
73,22,Right,female,Abstract,263ABSTRACTO,Right,0,1370
73,22,Right,female,Representational,373POSTIMPRES,Right,1,743
73,22,Right,female,Abstract,151ABSTRACTO,Right,1,1053
73,22,Right,female,Representational,069POSTIMPRES,Left,0,666
73,22,Right,female,Representational,350REALISTA,Left,1,568
73,22,Right,female,Representational,311REALISTA,Left,0,629
73,22,Right,female,Abstract,117ABSTRACTO,Right,0,957
73,22,Right,female,Representational,219IMPRESION,Right,1,1245
73,22,Right,female,Representational,402IMPRESION,Right,1,781
73,22,Right,female,Abstract,084ABSTRACTO,Left,1,590
73,22,Right,female,Representational,241POSTIMPRES,Left,0,654
73,22,Right,female,Representational,287REALISTA,Left,0,1281
73,22,Right,female,Abstract,008ABSTRACTO,Right,0,566
73,22,Right,female,Representational,062REALISTA,Left,1,1525
73,22,Right,female,Representational,127IMPRESION,Left,1,1293
73,22,Right,female,Abstract,067ABSTRACTO,Right,1,546
73,22,Right,female,Representational,017REALISTA,Right,0,379
73,22,Right,female,Abstract,359ABSTRACTO,Left,1,1503
73,22,Right,female,Abstract,061ABSTRACTO,Left,0,526
73,22,Right,female,Representational,278POSTIMPRES,Left,1,814
73,22,Right,female,Abstract,282ABSTRACTO,Right,0,495
73,22,Right,female,Abstract,051ABSTRACTO,Left,0,580
73,22,Right,female,Representational,071POSTIMPRES,Left,0,971
73,22,Right,female,Representational,161REALISTA,Right,1,891
73,22,Right,female,Abstract,176ABSTRACTO,Left,1,1342
73,22,Right,female,Representational,308POSTIMPRES,Left,1,940
73,22,Right,female,Abstract,110ABSTRACTO,Left,1,670
73,22,Right,female,Abstract,364ABSTRACTO,Right,0,625
73,22,Right,female,Representational,266POSTIMPRES,Right,0,469
73,22,Right,female,Representational,389POSTIMPRES,Right,0,921
73,22,Right,female,Abstract,368ABSTRACTO,Left,0,692
73,22,Right,female,Abstract,169ABSTRACTO,Right,0,549
73,22,Right,female,Representational,010REALISTA,Left,0,663
73,22,Right,female,Representational,173REALISTA,Left,1,798
73,22,Right,female,Abstract,099ABSTRACTO,Left,0,516
73,22,Right,female,Abstract,146ABSTRACTO,Left,0,1294
73,22,Right,female,Abstract,217ABSTRACTO,Left,0,774
73,22,Right,female,Representational,071POSTIMPRES,Right,0,551
73,22,Right,female,Abstract,317ABSTRACTO,Right,0,658
73,22,Right,female,Abstract,363ABSTRACTO,Right,0,654
73,22,Right,female,Representational,020POSTIMPRES,Left,0,1281
73,22,Right,female,Abstract,129ABSTRACTO,Left,1,1255
73,22,Right,female,Abstract,359ABSTRACTO,Right,1,673
73,22,Right,female,Abstract,236ABSTRACTO,Right,0,919
73,22,Right,female,Abstract,217ABSTRACTO,Right,0,731
73,22,Right,female,Representational,226REALISTA,Right,1,1005
73,22,Right,female,Abstract,184ABSTRACTO,Left,0,573
73,22,Right,female,Representational,274REALISTA,Left,1,653
73,22,Right,female,Abstract,110ABSTRACTO,Right,1,726
73,22,Right,female,Abstract,117ABSTRACTO,Left,0,845
73,22,Right,female,Representational,177REALISTA,Right,1,1163
73,22,Right,female,Abstract,044ABSTRACTO,Left,1,634
73,22,Right,female,Abstract,098ABSTRACTO,Left,0,442
73,22,Right,female,Representational,226REALISTA,Left,1,630
73,22,Right,female,Abstract,322ABSTRACTO,Left,1,505
73,22,Right,female,Abstract,180ABSTRACTO,Right,0,518
73,22,Right,female,Representational,043REALISTA,Left,0,693
73,22,Right,female,Representational,127IMPRESION,Right,1,518
73,22,Right,female,Abstract,230ABSTRACTO,Left,1,618
73,22,Right,female,Abstract,008ABSTRACTO,Left,0,594
73,22,Right,female,Abstract,051ABSTRACTO,Right,0,408
73,22,Right,female,Representational,104POSTIMPRESjpg,Left,0,663
73,22,Right,female,Representational,116REALISTA,Right,1,814
73,22,Right,female,Representational,046REALISTA,Right,0,716
73,22,Right,female,Abstract,084ABSTRACTO,Right,1,436
73,22,Right,female,Representational,385POSTIMPRES,Left,0,497
73,22,Right,female,Representational,159REALISTA,Right,0,414
73,22,Right,female,Abstract,236ABSTRACTO,Left,1,687
73,22,Right,female,Representational,308POSTIMPRES,Right,0,1030
73,22,Right,female,Abstract,351ABSTRACTO,Right,0,645
73,22,Right,female,Representational,165REALISTA,Right,1,712
73,22,Right,female,Representational,311REALISTA,Right,0,613
73,22,Right,female,Representational,111REALISTA,Left,1,634
73,22,Right,female,Abstract,269ABSTRACTO,Left,0,598
73,22,Right,female,Abstract,262ABSTRACTO,Left,1,521
73,22,Right,female,Representational,030POSTIMPRES,Right,1,642
73,22,Right,female,Representational,179IMPRESION,Left,0,580
73,22,Right,female,Representational,254IMPRESION,Right,1,704
73,22,Right,female,Abstract,342ABSTRACTO,Left,1,798
73,22,Right,female,Representational,069POSTIMPRES,Right,0,1080
73,22,Right,female,Abstract,364ABSTRACTO,Left,0,663
73,22,Right,female,Representational,303REALISTA,Left,1,591
73,22,Right,female,Representational,111REALISTA,Right,1,422
73,22,Right,female,Abstract,404ABSTRACTO,Right,0,464
73,22,Right,female,Representational,315IMPRESION,Left,1,495
73,22,Right,female,Representational,106REALISTA,Left,0,416
73,22,Right,female,Representational,287REALISTA,Right,0,547
73,22,Right,female,Abstract,293ABSTRACTO,Right,0,631
73,22,Right,female,Abstract,390ABSTRACTO,Right,1,446
73,22,Right,female,Representational,219IMPRESION,Left,1,506
73,22,Right,female,Representational,130IMPRESION,Right,1,1147
73,22,Right,female,Abstract,343ABSTRACTO,Right,1,893
73,22,Right,female,Representational,043REALISTA,Right,0,691
73,22,Right,female,Abstract,263ABSTRACTO,Left,0,508
73,22,Right,female,Abstract,365ABSTRACTO,Left,0,546
73,22,Right,female,Representational,062REALISTA,Right,0,834
73,22,Right,female,Representational,373POSTIMPRES,Left,0,1085
